fund_token,award_year_token,sel_set_year_token,fund_family,fund_ledger_number,fund_list_sequence,fund_long_name,fund_short_name,fund_desc,fund_type,fund_source,fund_gov_id,fund_lock,scan_group_1,fund_min,fund_max,fund_balance,fund_number_award,fund_amt_award,fund_number_accept,fund_amt_accept,fund_amt_paid,fund_number_paid,fund_available_dollars,fund_rounding,fund_distribution,fund_disbursement,fund_alternate,fund_real_dollars,fund_tfc_replacement,fund_need_based,fund_equity_offset,net_proceeds_percent,message_token,non_pars_flag,scan_group_2,direct_loan,dflt_ln_interest_rate,dflt_ln_deferment_request,dflt_ln_capitalize_interest,dflt_ln_eft_authorization,dflt_ln_borrower_signature,dflt_ln_first_time_borrower,ext_fund_code,fund_grant_subtype,fund_loan_subtype,alternative_loan,alp_loan_program_id,alp_lender,alp_guarantor,loan_type,anticipated,fund_external_name,fund_family_2,renewable,renew_increment_type,renew_increment_amt,renew_default_status,bypass_disb_rules,web_description,include_in_need_based,hold_release_flag,direct_loan_disbursement_option,fund_reduce_netpartner,web_display,alt_fund_satisfactory_progress,fin_aid_disclosure_category,report_as_additional_unsub,gainful_employment_reporting,bypass_ext_disb_tracking_status,unreconciled_changes,reconciliation_date,estimated_award,disburse_estimated,cod_reporting_if_estimated,default_award_status,web_display_awards_page,web_display_accept_awards_page,active_fund,bypass_fed_pack_requirements,fund_job_subtype,date_message_assigned,disb_to_date_option,cfp_category,bypass_coa,include_in_CDS,include_in_IPEDS,include_in_LCME,origination_fee,fvt_gv_fund_rep_type,File_Name,Snapshot_Date
4257,2020,null,null,3255,901,_____Vivien Lewis Scholarship-Honor,VIVIAN LEW,Vivian Lewis ScholarshiP,G,O,null,N,null,1000,4000,63942,0,0,0,0,0,0,63942,0,1,Y,null,63942,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,OG,false,false,false,false,null,false,false,1,P,true,true,false,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4258,2020,null,null,3256,566,_____Miss Wiley  UNCF,MS W-UNCF,MISS WILEY UNCF,G,O,null,N,null,1000,5000,5000,0,0,0,0,0,0,5000,0,1,Y,null,5000,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.347Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4259,2020,null,null,4259,666,_____Miss Wiley Scholarship,Miss Wiley,Miss Wiley Scholarship,G,O,null,N,null,1000,1000,15500,1,13500,1,13500,13500,1,2000,0,1,Y,null,15500,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.347Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4260,2020,null,null,3258,250,_____JOE LOUIS SCHOLARSHIP,JOE LOUIS,JOE LOUIS SCHOLARSHIP,G,O,null,N,null,500,2000,20000,0,0,0,0,0,0,20000,0,1,Y,null,20000,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.297Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4261,2020,null,null,4261,620,Athletics Men Basketball,Athl MB,"Athletics Men Basketball -2020-2021 Approved budget of $105,000",G,I,null,N,null,1,18328,125000,11,58614,11,58614,58614,11,66386,0,1,Y,null,125000,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.080Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4262,2020,null,null,4262,619,Athletics Women Basketball,Athlete WB,"Athletics Women's Basketball - 2020-2021 Approved budget of $125,000",G,I,null,N,null,250,18328,125000,12,75236,12,75236,75236,11,49764,0,1,Y,null,125000,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.097Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4263,2020,null,null,4263,621,Athletics Women Volleyball,Athl WV,"Athletics Women Volleyball - 2020-2021 Approved budget of $80,000",G,I,null,N,null,250,18328,80000,8,53301,8,53301,53301,8,26699,null,1,Y,null,80000,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.080Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4264,2020,null,null,4264,622,Athletics Mens Baseball,Athl MBase,"Athletics Men's Baseball - 2020-2021 Approved budget of $75,000",G,I,null,N,null,500,18328,75000,12,46810,12,46810,46810,11,28190,null,1,Y,null,75000,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.080Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4265,2020,null,null,3756,623,Athletics Men Soccer,Athl M Soc,Athletics Men Soccer,G,I,null,N,null,1,18328,0,0,0,0,0,0,0,0,null,1,Y,null,0,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.080Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4266,2020,null,null,4266,21,Athletics Men Track & Field,Ath Men TR,"Athletics Men Track & Field - 2020-2021 Approved for both Men and Women is a total of $110,000
At the moment has been split in half.  If need be, one and be reduced to fund the other as long as both total $110,000",G,I,null,N,null,500,18328,62812,6,40040,6,40040,40040,6,22772,null,1,Y,null,62812,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.080Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4267,2020,null,null,4267,633,_____Wiley Institutional Scholarship,Wiley Inst, Wiley College Institutional Scholarship,G,I,null,N,null,1,19258,66631,7,54692,7,54692,54692,7,11939,0,1,Y,null,66631,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.527Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4268,2020,null,null,3266,636,Food Service Scholarship,Food Serv,Food Service Scholarship,G,I,null,N,null,500,6716,0,0,0,0,0,0,0,0,0,1,Y,null,0,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.180Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4269,2020,null,null,4011,648,_____Houston Endowed Inc.,Houston En,Houston Endowed Inc.,G,I,null,N,null,1000,5000,14341,0,0,0,0,0,0,14341,0,1,Y,null,14341,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.197Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4270,2020,null,null,4270,625,Athletics Women Track & Field,Ath WM TR,"Athletics Women Track & Field - 2020-2021 Approved for both Men and Women is a total of $110,000
At the moment has been split in half.  If need be, one and be reduced to fund the other as long as both total $110,000",G,I,null,N,null,500,18328,47188,7,25296,7,25296,25296,6,21892,null,1,Y,null,47188,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.080Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4271,2020,null,null,3514,626,Athletics Men Cross Country,Ath Men CC,Athletics Men Cross Country,G,I,null,N,null,500,18328,0,0,0,0,0,0,0,0,null,1,Y,null,0,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.080Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4272,2020,null,null,3515,627,Athletics Women Cross Country,Ath WM CC,Athletics Women Cross Country,G,I,null,N,null,500,18328,0,0,0,0,0,0,0,0,null,1,Y,null,0,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.080Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4273,2020,2206,null,3271,51,_____Spec. Leveraging Educ Assist. Part,SLEAP,Special Leveraging Educational Assistance Partnership,G,S,null,N,null,50,1900,0,0,0,0,0,0,0,0,0,1,Y,null,0,null,Y,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,Y,R,G,Y,Y,N,SG,false,false,false,false,2021-06-14T15:06:45.413Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4274,2020,null,null,4274,1,_____Student Government Assoc. President,SGA,null,G,I,null,N,null,100,18328,5263,2,1225,2,1225,1225,1,4038,0,1,Y,null,5263,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.413Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4275,2020,2007,null,3273,23,Brackenridge Foundation,Brack Fdtn,George W. Brackenridge Foundation,G,O,null,N,null,200,2500,0,0,0,0,0,0,0,0,0,1,Y,null,0,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,N,null,0,null,N,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.097Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4276,2020,2007,null,3274,1,Federal ACG,A.C.G.,HS RIGOR/PELL RECIP./SAP,G,F,A,Y,null,1,1300,0,0,0,0,0,0,0,0,0,1,Y,null,0,Y,Y,Y,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,null,null,N,null,0,null,N,null,Y,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.067Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4277,2020,2007,null,3275,1,_____Federal SMART Grant,SMART,NATIONAL SCIENCE MATHEMATICS ACCESS TO RETAIN TALENT GRANT,G,F,T,Y,null,4000,4000,0,0,0,0,0,0,0,0,0,1,Y,null,0,Y,Y,Y,null,null,N,null,N,0,null,null,null,null,null,null,null,null,N,null,null,null,null,Y,National SMART GRANT,null,N,null,0,null,N,null,Y,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.413Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4278,2020,2007,null,4278,1,_____Texas Covenant,TEXAS COVE,TEXAS COVENANT,G,I,null,N,null,500,2500,0,0,0,0,0,0,0,0,0,1,Y,null,0,Y,N,Y,null,null,N,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,Y,null,null,N,null,0,null,null,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.460Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4279,2020,null,null,3277,1,Running Rebel Scholarship,RUN REBEL,null,G,I,null,N,null,2000,5000,20348,0,0,0,0,0,0,20348,0,1,Y,null,20348,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null,0,null,null,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.397Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4280,2020,2007,null,3278,4,Hearst Endowment,Hearst End,null,G,I,null,N,null,1,4764,4859,0,0,0,0,0,0,4859,0,1,Y,null,4859,Y,null,Y,null,null,N,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null,0,null,null,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.180Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4281,2020,2007,null,3279,15,JAMP STIPEND FOR TRAVEL,JAMP STPND,JAMP STIPEND,G,P,null,N,null,1,1,0,0,0,0,0,0,0,0,0,1,N,null,0,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.280Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4282,2020,2007,null,3280,0,Region VII Educational Scholarship,Region VII,Region VII Education Stipend,G,O,null,N,null,100,3465,3465,0,0,0,0,0,0,3465,2,1,Y,null,3465,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,Y,Region VII Educational Scholarship,null,N,null,0,null,null,null,N,R,G,Y,Y,N,,false,false,false,false,2021-06-14T15:06:45.397Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4283,2020,2007,null,4025,0,TADC Scholarship,TADC Sch,TADC Scholarship,G,O,null,N,null,1000,2000,6000,0,0,0,0,0,0,6000,0,1,Y,null,6000,null,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null,0,null,null,null,N,R,G,Y,Y,N,,false,false,false,false,2021-06-14T15:06:45.443Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4284,2020,2007,null,3282,1,Ella A. Tackwood Fund,UMC ELLA T,UMC Ella A. Tackwood Foundation,G,P,null,N,null,2500,2500,4000,0,0,0,0,0,0,4000,0,1,Y,null,4000,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ella A. Tackwood Fund,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.467Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4285,2020,2007,null,3283,1,"Churches Home Foundation, Inc",Church Hom,Board of Churches Home Foundation,G,P,null,N,null,1,1,0,0,0,0,0,0,0,0,0,1,Y,null,0,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,Y,"Churches Homes Foundation, Inc.",null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.127Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4286,2020,2007,null,3284,1,Morton High Scholarship,Morton HS,Morton High School Scholarship,G,P,null,N,null,1,1,0,0,0,0,0,0,0,0,0,1,Y,null,0,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Morton High School Scholarship,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.347Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4287,2020,2007,null,3285,1,C. WOOTON GRANT,C. WOOTON,C. WOOTON,G,P,null,N,null,1000,1000,10000,0,0,0,0,0,0,10000,0,1,Y,null,10000,null,Y,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,C. WOOTON GRANT,null,N,null,0,null,null,null,Y,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.113Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4288,2020,2007,null,4288,1,ALT LOAN,ALT LOAN,ALTERNATIVE LOAN,L,O,null,N,null,1,12500,2000,1,2000,1,2000,2000,1,0,0,1,Y,null,2000,Y,null,N,null,null,Y,null,N,null,null,null,null,null,null,null,null,STU,Y,null,null,null,A,Y,null,null,N,null,0,null,null,null,N,R,G,Y,Y,N,null,false,false,false,false,2021-06-14T15:06:45.067Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4289,2020,2007,null,4289,1,DEAN SCHOLARSHIP,DEAN SCH,DEAN SCHOLARSHIP,G,I,null,N,null,100,2000,65650,5,25943,5,25943,25943,5,39707,0,1,Y,null,65650,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,DEAN SCHOLARSHIP,null,Y,P,0,A,null,null,N,R,G,Y,Y,N,IG,false,false,false,false,2021-06-14T15:06:45.127Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4290,2020,2007,null,3288,1,Sam Walton Scholarship,Sam Walton,Sam Walton Scholarship,G,P,null,N,null,1000,1000,1000,0,0,0,0,0,0,1000,0,1,Y,null,1000,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Sam Walton Scholarship,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.413Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4291,2020,2007,null,4291,1,Knowles Special III,KnowlesIII,Knowles Special III,G,P,null,N,null,1000,9000,34275,6,34275,6,34275,34275,6,0,0,1,Y,null,34275,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Knowles III,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.297Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4292,2020,2007,null,3290,1,Sallie Mae Scholarship,Sallie Mae,Sallie Mae Scholarship,G,P,null,N,null,5000,5000,0,0,0,0,0,0,0,0,0,1,Y,null,0,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Sallie Mae Scholarship,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.413Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4293,2020,2007,null,3291,1,PGE SCHOLARSHIP - UNCF,PGE Schol,PGE Scholarship - UNCF,G,P,null,N,null,5000,5000,5000,0,0,0,0,0,0,5000,null,1,Y,null,5000,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PGE SCHOLARSHIP - UNCF,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.367Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4294,2020,2007,null,4294,1,United Methodist Scholarship,UMC,United Methodist Scholarship,G,P,null,N,null,1375,1375,1000,1,1000,1,1000,1000,1,0,0,1,Y,null,1000,Y,null,N,null,null,Y,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,United Methodist Scholarship,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.467Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4295,2020,2007,null,3293,1,Upsilon Nu Zeta,Upsilon Nu,Upsilon Nu Zeta,G,P,null,N,null,2215,2215,2215,0,0,0,0,0,0,2215,0,1,Y,null,2215,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.497Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4296,2020,2007,null,3294,1,Peierls Foundation Scholarship - uncf,Peierls,Peierls Foundation Scholarship,G,P,null,N,null,1500,4000,47346,0,0,0,0,0,0,47346,0,1,Y,null,47346,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Peierls Foundation Scholarship,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.367Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
4297,2020,2007,null,3295,1,Mary E. Beck Scholarship,M. BECK,Mary E. Beck Scholarship,G,P,null,N,null,1000,2000,1000,0,0,0,0,0,0,1000,0,1,Y,null,1000,Y,null,N,null,null,N,null,N,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null,0,null,null,null,N,R,G,Y,Y,N,OG,false,false,false,false,2021-06-14T15:06:45.330Z,false,false,1,P,true,true,true,false,null,null,G,NO,false,true,true,true,null,null,dbfs:/mnt/adl/source-data/Snapshot/PFAIDS/funds/funds_202511200908.json.gz,2025-11-20T00:00:00.000Z
